Nome da Empresa;Categoria;website;Qtd Funcionários;Data da Fundação;Localização
INOVAR EM AÇÃO CONSULTORIA;Consultoria de gerenciamento;http://milenaluisa.com;2-10;2013;310 R. Dr. Heitor Blum - Estreito, Florianópolis, 88075-110,
OmniVendas;Consultoria de gerenciamento;https://kogutt.com/;2-10;2020;São Paulo, São Paulo
Consultoria com Estratégia;Consultoria de gerenciamento;http://www.eg8t.com.br;0;2016;Dias ferreira 113, Leblon, Rio de Janeiro, Rio de Janeiro 22431050,
Milena Luisa;Consultoria de gerenciamento;http://empreendedonas.com.br;2-10;2019;Av. Francisco de Oliveira Leite, 251 - Vila Maria,, Botucatu, Sp 18611-785,
KOGUTT                                                           Consultoria em E-commerce;Consultoria de gerenciamento;http://www.primororganizacao.com.br/;0-1;2015;Rua Diana, São Paulo, 05019-000,
Eig8t, Brand & Business;Consultoria de gerenciamento;(21);2-10;2019;Avenida das Américas 700, Bloco 01 / Sala 331, Rio de Janeiro, Rio de Janeiro 22640-100,
EmpreendeDonas;Consultoria de gerenciamento;https://mesa.cx/;2-10;Sem informação;São José do Rio Preto, São Paulo,
Primor Organização;Consultoria de gerenciamento;http://pdvholanda.com.br;0;2001;Rua Agostinho Caporali 38, Mogi das Cruzes, São Paulo 08780-510,
Fito Hep;Consultoria de gerenciamento;http://www.fabricademudancas.com.br;0;2016;Presidente Wilson, 231, 9° Andar, Centro, Rio de Janeiro, Rio de Janeiro 20030-021,
mesa.cx;Consultoria de gerenciamento;http://www.rakkar.com.br;0;2016;Av. Paulista, 1765, 7º andar, São Paulo, SP 01311-200,
PDV Holanda;Consultoria de gerenciamento;Inclui;11-50;Sem informação;São Paulo, SP 04201050,
Fábrica de Mudanças;Consultoria de gerenciamento;+55;0-1;2020;Rua Domingos Barbieri 264, Conj. 116, Sao Paulo, SP 05531-060,
RAKKAR;Consultoria de gerenciamento;http://www.gerticonsultoria.com.br;0;Sem informação;Rua c-139, Goiânia, GO 74275070,
Saeta Consulting;Consultoria de gerenciamento;http://www.llaselva.com.br;2-10;Sem informação;São Paulo,
Grit Consulting;Consultoria de gerenciamento;+55;0-1;2009;São Paulo, São Paulo 02303-080,
GerTI Consultoria;Consultoria de gerenciamento;Inclui;2-10;Sem informação;Avenida Lúcio Costa, Rio de Janeiro, Rio de Janeiro 22630010,
LLa Selva Consulting;Consultoria de gerenciamento;https://www.impulsionenegocios.com.br;2-10;Sem informação;Rua professor francisco brochado da rocha, 90., Sala 01, Sapucaia do Sul, Rio Grande do Sul 93220680,
Mind Plan;Consultoria de gerenciamento;https://www.caroldanribeiro.com/;0-1;2020;Uberlândia, Minas Gerais 38400-128,
AC Advisoring;Consultoria de gerenciamento;(31)992179421;0-1;2010;Belo Horizonte, Minas Gerais
Impulsione Negócios;Consultoria de gerenciamento;http://www.marke.tur.br;2-10;2012;Cambury, São Sebastião, São Paulo 11600000,
Carol Dan Ribeiro;Consultoria de gerenciamento;http://alvosdigitais.com.br;2-10;2018;Rua Alfredo Renault, 23, Barbacena, MINAS GERAIS 36200122,
Semântica Consultoria;Consultoria de gerenciamento;http://claudiafonseca.com;0;2007;São Paulo,
MarkeTur;Consultoria de gerenciamento;(51);2-10;2011;Avenida Carlos Gomes 700, 5º andar, Porto Alegre, Río Grande del Sur 90470-130,
ALVOS DIGITAIS;Consultoria de gerenciamento;+55;0;2020;Curitiba,
CF & Associates;Consultoria de gerenciamento;Inclui;0-1;Sem informação;Rio de Janeiro , RJ
Eduardo Leal Innovació;Consultoria de gerenciamento;https://www.ansbes.com.br/;2-10;2016;Rua Rego Freitas, 551, Conj. 22, São Paulo, SP 01220-010,
SRG4 | Consultoria em Gestão Empresarial;Consultoria de gerenciamento;http://www.farukdigital.com.br;2-10;Sem informação;Rio de Janeiro,
AMMA SOLUÇÕES;Consultoria de gerenciamento;Inclui;2-10;Sem informação;Belo Horizonte, Minas Gerais
ANSBES;Consultoria de gerenciamento;https://petroniooliveira.com.br/;0;2013;Rua da Gratidão, Salvador, Bahia 41650-195,
Faruk Negócios Digitais;Consultoria de gerenciamento;Principal;0;Sem informação;Fortaleza, Ceará
Insights Operacionais;Consultoria de gerenciamento;http://www.dfaconsultoria.com.br;0;Sem informação;Rio de Janeiro,
Petrônio Oliveira;Consultoria de gerenciamento;https://psicologos.sembarreirasdigitais.com.br;2-10;Sem informação;Av Manoel Salvador de Oliveira, 1788, Apto 301, Itabirito, Minas Gerais, Brasil, Minas Gerais 35450000,
Pipeline;Consultoria de gerenciamento;https://www.impactamidiassociais.com.br/;2-10;2016;Av. dos Trabalhadores, 116, 3º andar, Indaiatuba, São Paulo 13338-050,
DFA Consultoria;Consultoria de gerenciamento;http://www.fatorcomercial.com.br;2-10;2015;Rua Baltazar Gonçalves, 280, Uberlândia, MG 38409051,
Sem Barreiras Digitais;Consultoria de gerenciamento;https://www.facebook.com/Ricaconsultor/?ref=pages_you_manage;0;2010;RUA VICTÓRIO CINQUETE, 428, CASA - JARDIM LUCEMAR, BARRA BONITA, SP 17340-000,
IMPACTA MÍDIAS SOCIAIS;Consultoria de gerenciamento;11981626408;0;2007;Rua México, ITU, São Paulo 13304386,
Fator Comercial;Consultoria de gerenciamento;http://www.studiofa.com.br;0;2012;Porto Alegre, Rio Grande do Sul 91450-000,
Executivos Consultorias e Cursos e Treinamentos;Consultoria de gerenciamento;http://www.mcmetadigital.com.br;2-10;2015;Rua Afonso de Angelis , 107, Piracicaba SP, SP 13403375,
EWGS Consultoria Empresarial;Consultoria de gerenciamento;Inclui;0-1;2015;Copacabana, Rio de Janeiro,
Studiofa;Consultoria de gerenciamento;http://www.visiq.com.br;0;2005;Rua Maria Antonia, 358, São Paulo, SP
Mcmetadigital;Consultoria de gerenciamento;https://www.kmrdigitalconsulting.com/;0;2016;Rua Barão de Capanema - Jardins, São Paulo, São Paulo 000000,
Yara Consulting;Consultoria de gerenciamento;http://www.businesstrainingschool.com.br/;2-10;Sem informação;
VISIQ Soluções;Consultoria de gerenciamento;http://bsantosconsultoria.com;0-1;2011;Rio De Janeiro,
KMR Digital Training & Consulting;Relações públicas e comunicações;http://www.simrp360.com.br;0-1;2020;R. Milton Campos 216, Ipatinga , Minas Gerais 35162-393,
Business Training School;Relações públicas e comunicações;Inclui;2-10;2015;Rua Condessa Rosa Matarazzo, São Caetano do Sul, São Paulo 09550070,
Bruno Santos Consultoria Online;Relações públicas e comunicações;https://www.modocon.com.br;2-10;2019;Santos,
Marketing Digital & Relações Públicas - SimRp360º;Relações públicas e comunicações;http://www.marketingsalut.com;0-1;2017;Alameda das Flores, 575, Nova Lima, Minas Gerais 34009580,
Relações Públicas & Marketing Digital;Relações públicas e comunicações;http://www.digitaltrix.com.br;11-50;Sem informação;Rua Batataes 602, São Paulo, São Paulo 01423-010,
ModoCon - Comunicação e Marketing Digital;Relações públicas e comunicações;http://www.gabrielagadelha.com.br;2-10;2019;Dr. Jeová Lins, 54, João Pessoa, Paraíba 58033210,
Salut! Marketing Digital;Relações públicas e comunicações;http://www.creatrixpress.com.br;2-10;2005;Av. das Américas, 500, Bl. X Sl. X, Rio de Janeiro, Rio de Janeiro 22640-100,
Digital Trix Comunicação;Relações públicas e comunicações;http://dlabcomunicacao.com.br/;2-10;2017;Rua Paissandu 318, Rio de Janeiro, 22210-080,
Gabriela Gadelha - Assessoria & Marketing Digital;Relações públicas e comunicações;http://www.geacomunicacao.com.br;11-50;1990;Rua Dona Ana Helena de Salles Gusmão, 230, São Paulo, SP 01457-040,
CREATRIX PRESS | Comunicação & Marketing Digital;Relações públicas e comunicações;http://www.atitudecom.com.br;11-50;2002;Alameda Terracota, 215, 1124, São Caetano do Sul, São Paulo 09531190,
Digital Lab Comunicação;Relações públicas e comunicações;https://www.linkedin.com/in/gabrieladsborges/;0-1;Sem informação;Rua Porto Martins, São Paulo, 04570-140,
G&A Comunicação;Relações públicas e comunicações;Inclui;2-10;2018;Rua Jurema Vieira Medrado, 62, São José dos Campos, São Paulo 12246-180,
AtitudeCom Estratégia em Comunicação Ltda;Relações públicas e comunicações;https://www.facebook.com/focanarede/;2-10;Sem informação;Rio de Janeiro, RJ 20040005,
Gabriela Borges | Conteúdo como estratégia;Relações públicas e comunicações;http://www.agentedamidia.com.br;2-10;2015;R. Santa Cruz, 273 - Sala 23 - Nova Paulínia, Paulínia, SP 13140-291,
Insight 7;Relações públicas e comunicações;https://agexcom.ufam.edu.br/;2-10;2012;Otávio, nº 6.200, Campus Universitário Senador Arthur Virgílio Filho, Setor Norte, Faculdade de Informação e Comunicação (FIC), Bloco Erasmo Linhares (2º Pavimento), Coroado I, Bloco Erasmo Linhares (2º Pavimento), Manaus, Amazonas 69077-000,
Foca na Rede;Relações públicas e comunicações;https://www.instagram.com/comunicaejunior/;11-50;2020;Av. Feud José Sebba, 1184 - Jardim Goiás, Goiânia Brasil, Goiânia, GO 74605-010,
Agente da Mídia;Relações públicas e comunicações;http://www.arenova.com.br;0-1;2019;Cruzeiro, São José dos Pinhais, Paraná 83010330,
Agência Experimental de Comunicação - UFAM;Relações públicas e comunicações;http://somosrpdigital.com;2-10;2017;Contagem, Minas Gerais
Comunicaê Júnior;Relações públicas e comunicações;https://www.linkedin.com/company/72399260/admin/?activeTab=details&edit=true;2-10;2016;Rua Ribeiro de Brito, 203, Recife, Pernambuco 51021-310,
Agência Renova;Relações públicas e comunicações;http://www.paragrafocomunicacao.com.br/;2-10;2011;São Paulo,
Somos RP Digital;Imobiliário;Principal;0;2018;Roberto lampe, 108, centro., Rio Negrinho - SC, Santa Catarina 89295000,
M2MKT&COM;Imobiliário;https://www.ape11.com.br/;11-50;2018;Avenida Paulista 2444, Cjs 73 e 74, São Paulo, SP 01310-933,
Parágrafo Comunicação;Imobiliário;https://www.seja2share.com.br/;11-50;2018;Sem informação
Marketing Consult;Imobiliário;http://www.superanfitriao.com;2-10;2019;Guarujá, São Paulo
Apê11;Imobiliário;https://cliqueimudei.com/;11-50;2014;Ribeirão Preto, São Paulo
2Share Multipropriedade;Imobiliário;http://www.exclusiveimoveisgravatai.com.br/;2-10;2020;Avenida José Loureiro da Silva, 2025, 1004, Gravataí, Rio Grande do Sul 94010-000,
Super Anfitrião Gestão de reservas online e Airbnb multiplataforma;Imobiliário;http://www.rahs.com.br;2-10;Sem informação;Rua Jacob Eisenhuth 223, 501, 5° andar, Joinville, Santa Catarina 89203-070,
CliqueiMudei;Imobiliário;http://www.livima.com.br;2-10;2017;Rua México, Rio de Janeiro, Rio de Janeiro 20031145,
Exclusive Imóveis Gravataí;Imobiliário;http://www.digitalimobiliaria.com;2-10;2018;Rua Sete de Setembro 644, Blumenau, Santa Catarina
RAHS - Inteligência Imobiliária;Imobiliário;http://www.imoveismetro.com;0-1;2010;Zona Sul, São Paulo, SP
Livima Imóveis;Internet;https://www.agencia7.com/maquina-de-vendas/;0;2007;Curitiba, PR 80000000,
Digital Negócios Imobiliários Ltda;Tecnologia da informação e serviços;http://www.agencia7.com;0-1;2007;Curitiba, PR 81510-360,
IMÓVEIS METRÔ;Tecnologia da informação e serviços;http://www.iagente.com.br;11-50;2008;Rua Açores, 68 conjunto 501, Porto Alegre, RS 91030-340,
Email Marketing Br;Marketing e publicidade;http://www.nitronews.com.br;11-50;2003;Rua Heloisa Rojo Machado , 111, Florianópolis , Santa Catarina 88066066,
Agência7 - Soluções WEB;Marketing e publicidade;https://www.kobal.com.br;2-10;2005;antonio marques serra, campinas, são paulo 13044500,
IAGENTE: Email Marketing, SMS e SMTP;Marketing e publicidade;http://www.fazmail.pt/;11-50;2002;Sem informação
Nitronews Email Marketing;Marketing e publicidade;http://www.mktconteudomedico.com.br;2-10;2019;Avenida Paulista 171, 4a Andar, São Paulo, São Paulo 01311-000,
Marketing Digital;Marketing e publicidade;http://marketingdoctor.com.br/;2-10;2013;Av. Batel, 1213, Butiatuvinha, curitiba, Paraná 82400-210,
Fazmail email marketing;Marketing e publicidade;http://mktprofissional.com.br;2-10;2017;Rua dos Goitacazes 375, Belo Horizonte, Minas Gerais
Marketing de Conteúdo;Software;http://www.resultadosdigitais.com.br;0;2010;Rodovia Virgílio Várzea, SN - Floripa Office anexo ao Floripa Shopping, Florianópolis, SC 88032-000,
MARKETING DOCTOR BRASIL;Software;https://www.rdstation.com;501-1.000;2011;Rodovia Virgílio Várzea, s/n - Monte Verde, Florianópolis - SC, 88032-000, Florianopolis, Santa Catarina 88032-000,
Marketing Profissional;Internet;http://www.allin.com.br;51-200;2006;Rua Itapaiúna, 2334, São Paulo, São Paulo 05707001,
Resultados Digitais;Imobiliário;http://www.tiqueimoveis.com.br;11-50;2009;R. Gomes de Carvalho, 1666, Cj 143 B, São Paulo, São Paulo 04547006,
RD Station;Imobiliário;http://www.portalimobiliariouberlandia.com;2-10;2019;Av. Anselmo Alves dos Santos, 1440 - Santa Mônica, Uberlândia - MG,, Uberlândia, Minas gerais 38408-097,
All iN Marketing Cloud;Imobiliário;http://www.minhaprimeiracasa.com.br;2-10;2006;Rua 24 de Maio, 411, Sala 201, Curitiba, Paraná 80230-080,
Tiqueimóveis Portal Imobiliário;Imobiliário;http://www.imoveislancamentos.com.br;2-10;2006;Rua João Lira, Rio de Janeiro, RJ 22430-000,
Portal Imobiliário Uberlândia;Imobiliário;http://www.imoveisbras.com.br;2-10;2013;Rua Sao Joao da Lagoa, Belo Horizonte, MG 31565170,
MinhaPrimeiraCasa - Portal imobiliário;Imobiliário;http://www.rolvander.com;2-10;Sem informação;Rua Rio Preto 371, Uberlândia, Minas Gerais 38408388,
Imóveis Lançamentos | Portal Imobiliário;Internet;http://www.zimp.com.br;0;2013;Av. Engenheiro Luiz Carlos Berrini, 1140, Itaim Bibi, São Paulo, São Paulo 04571-000,
ImóveisBRAS - Maior Portal imobiliario de Brasil;Imobiliário;https://grudi.com.br;2-10;2018;RIO DE JANEIRO, RJ 22631052,
Portal Imobiliario;Imobiliário;http://portalimobiliariosbs.com.br;0;Sem informação;Wigando Rogerio Dienner 210 - Centro, São Bento do Sul, 89280-511,
ZIMP Portal Imobiliário;Imóveis comerciais;http://coimbraportalimobiliario.com.br;0;Sem informação;Alameda José Lopes de Almeida, 309 - Capão Redondo,, São Paulo, Sp 05852-460,
Grudi Portal Imobiliário;Imobiliário;http://imobih.com.br;0;Sem informação;230 R. Gov. Paulo Guerra - Km-2, Petrolina, 56306-498,
Portal Imobiliário SBS;Pesquisa de mercado;http://ubiplaces.com.br;0;Sem informação;Campus Campus Universitario Darcy Ribeiro, Brasília, Df 70910-900,
Coimbra Portal Imobiliário;Serviços financeiros;http://ariostoimoveis.com.br;2-10;Sem informação;Rua Albino Tesserolli 97, Curitiba, Paraná 82015-210,
Imobih Portal Imobiliário;Imobiliário;http://portaldodireitoimobiliario.com.br;0;Sem informação;Avenida Olegario Maciel, Caratinga, Mg 35300-365,
Ubiplaces  Portal Imobiliário;Imobiliário;http://portalimobiliario.webnode.com;0;Sem informação;2900 R. Fritz Jacobs - Jardim Alto Rio Preto, São José do Rio Preto, 15020-030,
Ariosto Imoveis Portal Imobiliario;Treinamento e orientação profissional;https://aceleracaodevendas.com.br/;11-50;2016;Avenida Doutor Chucri Zaidan 1550, São Paulo, SP 04711-130,
Portal Do Direito Imobiliário;Marketing e publicidade;http://www.f27.com.br;0;2015;Avenida Queiroz Filho 1700, São Paulo,
Portalimobiliario;Seguros;https://ethicaempresarial.com.br;11-50;2001;Rua Tuiuti 396, Sala 4, São Paulo, SAO PAULO 03081003,
Aceleração de Vendas;Administração de serviços;https://hbovistoria.com/;2-10;2018;Estrada de Inhoaíba 39, 39, loja A, Rio de Janeiro, RJ 23063-010,
F27 Aceleração de Vendas;Serviços da informação;http://www.vistori.com.br/;501-1.000;Sem informação;Alameda Nossa Senhora de Fátima 176, Bariri, São Paulo 17250-000,
Ethica Empresarial Serviços de Vistoria ME;Engenharia civil;http://www.bhvistoriapredial.com.br;2-10;Sem informação;Avenida Raja Gabaglia 2000, Torre 1, sala 816, Belo Horizonte, Minas Gerais 30494170,
HBO Vistoria;Administração de serviços;https://www.vistoriabrasil.com.br/;2-10;2015;Avenida Piracema 772, Sala 04 - Em fase de abertura , Barueri, São Paulo 06460-030,
Vistori Vistoria Veicular;Logística e cadeia de suprimentos;http://www.mtsdobrasilsurveys.com;2-10;Sem informação;05716090,
BH VISTORIA PREDIAL;Serviços públicos;http://www.checkinvistoria.com.br/;0;2017;Rua Pedro Moreira Souza, 457, Votorantim, SP 18115766,
Vistoria Brasil l Barueri;Logística e cadeia de suprimentos;http://www.surveyone.com.br;2-10;2010;Avenida Rio Branco, 37 - 19º Andar - Cj. 1911, Rio de Janeiro, Rio de Janeiro 20090003,
MTS DO BRASIL Serviço de Vistoria e Inspeção de Carga;Resolução alternativa de litígios;http://www.itajaivistoria.com.br;2-10;2011;Sem informação
Check-in Vistoria Veicular;Segurança e investigações;https://vistoriacarioca.com.br;11-50;2015;Avenida Tenente Coronel Muniz de Aragão 2364, Galpão, Rio de Janeiro, Rio de Janeiro 22765,
Survey One - Vistoria de Cargas e Serviços Ltda.;Imobiliário;http://www.operaservicos.com;0;2020;Avenida de Cillo 1722, Santa Bárbara d'Oeste, São Paulo 13450-041,
Itajai Vistoria;Indústria automotiva;https://www.grupolfa.com.br;11-50;Sem informação;Rua Engenheiro Camilo Olivetti, nº 295 - Vila Endres, Guarulhos, São Paulo 07042-040,
Vistoria Carioca;Serviços da informação;http://www.agendevistoria.com.br;2-10;2018;São Paulo,
Opera Serviços de Inspeção, Vistoria e Manutenção Imobiliária;Varejo;http://www.smartvistoria.com.br/;51-200;2016;Avenida Saraiva 211, Sala 01, Mogi das Cruzes, São Paulo 08745-140,
Vistoria Poupatempo Shopping de Guarulhos - LFA;Serviços públicos;https://www.visnorte.com.br;51-200;2013;Avenida Grande Circular, 2243 - Armando Mendes, Manaus, Amazonas 69075-155,
Agende Vistoria Veicular;Serviços públicos;http://plenaver.com.br;11-50;Sem informação;"R Tamoios, 328, : 330;, Sao Paulo, São Paulo 04630-000,"
Smart Vistoria Veicular;Administração governamental;http://www.adonisdespachante.com.br;11-50;1945;Av Altamiro de Moura Pacheco n 109 , Goiânia, GO 74423020,
Visnorte - Empresa de Vistoria Veicular;Rio de Janeiro, RJ;Principal;0;Sem informação;Rio de Janeiro, RJ 22775-040,
Plenaver Vistoria Veicular;Software;http://postodevistoria.com.br/;0;2016;
Grupo Adônis - Despachante, Advocacia e Vistoria;Serviços públicos;http://alvovistoria.com.br;11-50;2010;Avenida Presidente Juscelino Kubitschek, São José dos Campos, São Paulo 12220-901,
Grupo Auto Vistoria;Software;Inclui;2-10;2020;São Paulo, SP
Posto de Vistoria;Tecnologia da informação e serviços;http://engdb.com.br;+;2008;Rua Conselheiro Justino nº 580, 5º andar, Santo André, São Paulo 09070-580,
Alvo Vistoria;Tecnologia da informação e serviços;http://www.selbetti.com.br;501-1.000;1977;Rua Padre Kolb 679, Joinville, Santa Catarina 89202-350,
